Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2023.03.06-15.16.47.586.jpk-force,0.0,3.5e-08,3.5e-07,439.99999999999994,190.0,,8.799999999999999,140.0,3.7e-09
force-save-2023.03.06-14.59.42.595.jpk-force,0.0,8.8e-08,8.2e-07,1100.0,110.0,,8.799999999999999,150.0,1.2e-09
force-save-2023.03.06-15.33.31.450.jpk-force,0.0,7.8e-08,7.6e-07,1100.0,110.0,,8.7,110.0,8.1e-10
force-save-2023.03.06-15.02.07.110.jpk-force,2.0,1e-06,1.2e-06,1699.9999999999998,94.0,,8.7,170.0,9.6e-10
force-save-2023.03.06-15.04.35.383.jpk-force,1.0,2.9e-07,3.5e-07,689.9999999999999,65.0,,8.6,82.0,6.7e-10
force-save-2023.03.06-15.13.21.338.jpk-force,0.0,1.4e-10,4.4e-07,479.9999999999999,3500.0,,8.6,47.0,3.2e-09
force-save-2023.03.06-14.50.45.835.jpk-force,2.0,1.3e-06,1.6e-06,3099.9999999999995,25.0,,8.6,240.0,4.6e-10
force-save-2023.03.06-15.17.01.320.jpk-force,3.0,2.2e-06,2.3e-06,2600.0,140.0,,8.6,540.0,4.4e-09
force-save-2023.03.06-14.51.54.735.jpk-force,0.0,8.8e-08,7.3e-07,899.9999999999999,530.0,,8.5,59.0,9e-10
force-save-2023.03.06-15.15.04.376.jpk-force,1.0,1.1e-06,1.6e-06,1999.9999999999998,420.0,,8.5,81.0,6.1e-10
force-save-2023.03.06-14.57.42.731.jpk-force,0.0,1.2e-07,1.1e-06,1399.9999999999998,190.0,,8.5,170.0,1.8e-09
force-save-2023.03.06-14.56.16.362.jpk-force,3.0,1.2e-06,1.8e-06,1999.9999999999998,1000.0000000000001,,8.4,59.0,5.8e-10
force-save-2023.03.06-15.25.09.368.jpk-force,0.0,1.3e-10,3.1e-07,359.99999999999994,1900.0,,8.4,28.0,1.5e-09
force-save-2023.03.06-15.00.17.009.jpk-force,2.0,1.5e-06,1.7e-06,2399.9999999999995,34.0,,8.4,380.0,1.3e-09
force-save-2023.03.06-15.09.20.554.jpk-force,0.0,1.1e-08,2e-07,449.99999999999994,31.000000000000004,,8.299999999999999,140.0,1.7e-09
force-save-2023.03.06-14.57.18.365.jpk-force,0.0,1.1e-07,1.1e-06,1799.9999999999998,27.0,,8.299999999999999,300.0,1.1e-09
force-save-2023.03.06-15.00.23.857.jpk-force,0.0,5.5e-12,5.9e-07,689.9999999999999,700.0,,8.2,70.0,1.8e-09
force-save-2023.03.06-15.18.16.947.jpk-force,0.0,3.1e-08,3.1e-07,369.99999999999994,1700.0,,8.2,19.0,7.5e-10
force-save-2023.03.06-15.04.18.060.jpk-force,1.0,2.6e-07,4.5e-07,1199.9999999999998,26.0,,8.2,120.0,5.3e-10
force-save-2023.03.06-14.52.43.049.jpk-force,2.0,2.4e-07,2.8e-07,609.9999999999999,48.0,,8.2,90.0,8.1e-10
force-save-2023.03.06-15.12.46.995.jpk-force,2.0,2.3e-06,2.9e-06,3300.0,570.0,,8.1,120.0,7.4e-10
force-save-2023.03.06-15.15.28.575.jpk-force,3.0,2e-06,2.3e-06,2799.9999999999995,170.0,,8.1,180.0,8.5e-10
force-save-2023.03.06-15.24.55.633.jpk-force,2.0,1.7e-06,2.8e-06,3099.9999999999995,1400.0,,8.0,100.0,1.1e-09
force-save-2023.03.06-14.55.00.578.jpk-force,1.0,6.5e-07,1.2e-06,1499.9999999999998,350.0,,8.0,130.0,1.6e-09
force-save-2023.03.06-15.06.01.084.jpk-force,2.0,7.7e-07,2.1e-06,2200.0,2000.0000000000002,,7.8999999999999995,95.0,1.6e-09
force-save-2023.03.06-15.15.38.807.jpk-force,1.0,2.3e-07,7e-07,839.9999999999999,860.0,,7.8999999999999995,48.0,9.3e-10
force-save-2023.03.06-15.24.00.851.jpk-force,3.0,1.2e-06,2.5e-06,3099.9999999999995,190.0,,7.8,150.0,6.4e-10
force-save-2023.03.06-14.49.50.847.jpk-force,1.0,5.1e-07,8e-07,1300.0,40.0,,7.8,190.0,9.4e-10
force-save-2023.03.06-15.04.00.876.jpk-force,0.0,4.9e-08,4.9e-07,859.9999999999999,99.0,,7.8,70.0,5e-10
force-save-2023.03.06-15.32.57.077.jpk-force,0.0,4.4e-08,4.2e-07,929.9999999999999,49.0,,7.8,87.0,5.3e-10
force-save-2023.03.06-15.18.10.070.jpk-force,2.0,3.5e-07,1.7e-06,1799.9999999999998,3300.0,,7.7,59.0,1.2e-09
force-save-2023.03.06-14.49.39.183.jpk-force,4.0,1.9e-06,1.9e-06,2299.9999999999995,220.0,,7.7,160.0,1e-09
force-save-2023.03.06-15.09.27.424.jpk-force,1.0,1.1e-06,1.6e-06,2200.0,160.0,,7.7,94.0,4e-10
force-save-2023.03.06-15.16.33.837.jpk-force,0.0,1.3e-07,4.8e-07,589.9999999999999,600.0,,7.7,53.0,1.3e-09
force-save-2023.03.06-14.49.57.677.jpk-force,2.0,6.9e-07,9.9e-07,1300.0,92.0,,7.7,180.0,1.3e-09
force-save-2023.03.06-15.16.54.464.jpk-force,0.0,1e-07,4.5e-07,660.0,250.00000000000003,,7.6,49.0,6e-10
force-save-2023.03.06-15.03.50.481.jpk-force,0.0,2.8e-08,2.6e-07,989.9999999999999,40.0,,7.6,49.0,3.3e-10
force-save-2023.03.06-14.54.26.273.jpk-force,0.0,2.6e-08,2.6e-07,419.99999999999994,110.0,,7.6,77.0,1.2e-09
force-save-2023.03.06-15.14.54.116.jpk-force,0.0,4.6e-08,4.5e-07,1799.9999999999998,23.0,,7.6,79.0,3e-10
force-save-2023.03.06-15.02.34.570.jpk-force,1.0,7.5e-07,9.2e-07,1499.9999999999998,46.0,,7.6,170.0,7.5e-10
force-save-2023.03.06-14.52.49.967.jpk-force,1.0,8e-07,1.1e-06,1799.9999999999998,37.0,,7.5,200.0,7e-10
force-save-2023.03.06-14.52.56.943.jpk-force,0.0,3e-07,3e-06,4300.0,530.0,,7.5,26.0,5.4e-11
force-save-2023.03.06-15.09.34.302.jpk-force,0.0,3.1e-08,3e-07,499.99999999999994,180.0,,7.5,45.0,6e-10
force-save-2023.03.06-15.33.38.315.jpk-force,0.0,1e-08,1e-07,469.99999999999994,40.0,,7.5,37.0,6.3e-10
force-save-2023.03.06-14.57.39.179.jpk-force,1.0,1.1e-06,1.6e-06,3399.9999999999995,40.0,,7.4,110.0,1.8e-10
force-save-2023.03.06-15.10.19.074.jpk-force,0.0,1.7e-10,6.7e-07,1199.9999999999998,44.0,,7.4,140.0,6.5e-10
